연도,월,업종,시도,군구,거리,건수
2019,6,찜탕,경기도,의정부시,1500m이하,585
2019,6,찜탕,경기도,의정부시,1500m초과 3000m이하,305
2019,6,찜탕,경기도,의정부시,3000m초과 5000m이하,60
2019,6,찜탕,경기도,의정부시,5000m초과,10
2019,6,치킨,경기도,의정부시,1500m이하,2013
2019,6,치킨,경기도,의정부시,1500m초과 3000m이하,1285
2019,6,치킨,경기도,의정부시,3000m초과 5000m이하,248
2019,6,치킨,경기도,의정부시,5000m초과,18
2019,6,카페/디저트,경기도,의정부시,1500m이하,2364
2019,6,카페/디저트,경기도,의정부시,1500m초과 3000m이하,519
2019,6,카페/디저트,경기도,의정부시,3000m초과 5000m이하,84
2019,6,카페/디저트,경기도,의정부시,5000m초과,05
2019,6,패스트푸드,경기도,의정부시,1500m이하,1075
2019,6,패스트푸드,경기도,의정부시,1500m초과 3000m이하,191
2019,6,패스트푸드,경기도,의정부시,3000m초과 5000m이하,12
2019,6,피자,경기도,의정부시,1500m이하,300
2019,6,피자,경기도,의정부시,1500m초과 3000m이하,293
2019,6,피자,경기도,의정부시,3000m초과 5000m이하,43
2019,6,피자,경기도,의정부시,5000m초과,1
2019,6,한식,경기도,의정부시,1500m이하,1083
2019,6,한식,경기도,의정부시,1500m초과 3000m이하,916
2019,6,한식,경기도,의정부시,3000m초과 5000m이하,284
2019,6,한식,경기도,의정부시,5000m초과,42
2019,6,회,경기도,의정부시,1500m이하,273
2019,6,회,경기도,의정부시,1500m초과 3000m이하,276
2019,6,회,경기도,의정부시,3000m초과 5000m이하,267
2019,6,회,경기도,의정부시,5000m초과,18
2019,6,카페/디저트,경기도,파주시,1500m이하,377
2019,6,카페/디저트,경기도,파주시,1500m초과 3000m이하,65
2019,6,카페/디저트,경기도,파주시,3000m초과 5000m이하,2
2019,6,카페/디저트,경기도,평택시,1500m이하,119
2019,6,카페/디저트,경기도,평택시,1500m초과 3000m이하,4
2019,6,카페/디저트,경기도,평택시,3000m초과 5000m이하,1
2019,6,카페/디저트,경기도,포천시,1500m이하,104
2019,6,카페/디저트,경기도,포천시,1500m초과 3000m이하,3
2019,6,분식,경상남도,창원시 마산합포구,1500m이하,49
2019,6,분식,경상남도,창원시 마산합포구,1500m초과 3000m이하,26
2019,6,심부름,경상남도,창원시 마산합포구,1500m이하,1
2019,6,심부름,경상남도,창원시 마산합포구,1500m초과 3000m이하,1
2019,6,심부름,경상남도,창원시 마산합포구,3000m초과 5000m이하,1
2019,6,야식,경상남도,창원시 마산합포구,1500m초과 3000m이하,1
2019,6,찜탕,경상남도,창원시 마산합포구,1500m이하,54
2019,6,찜탕,경상남도,창원시 마산합포구,1500m초과 3000m이하,13
2019,6,찜탕,경상남도,창원시 마산합포구,3000m초과 5000m이하,3
2019,6,치킨,경상남도,창원시 마산합포구,1500m이하,328
2019,6,치킨,경상남도,창원시 마산합포구,1500m초과 3000m이하,29
2019,6,치킨,경상남도,창원시 마산합포구,3000m초과 5000m이하,2
2019,6,패스트푸드,경상남도,창원시 마산합포구,1500m이하,203
2019,6,패스트푸드,경상남도,창원시 마산합포구,1500m초과 3000m이하,22
2019,6,패스트푸드,경상남도,창원시 마산합포구,3000m초과 5000m이하,2
2019,6,한식,경상남도,창원시 마산합포구,1500m이하,167
2019,6,한식,경상남도,창원시 마산합포구,1500m초과 3000m이하,69
2019,6,한식,경상남도,창원시 마산합포구,3000m초과 5000m이하,31
2019,6,분식,경상남도,창원시 마산회원구,1500m이하,437
2019,6,분식,경상남도,창원시 마산회원구,1500m초과 3000m이하,222
2019,6,분식,경상남도,창원시 마산회원구,3000m초과 5000m이하,32
2019,6,분식,경상남도,창원시 마산회원구,5000m초과,4
2019,6,아시안/양식,경상남도,창원시 마산회원구,1500m이하,176
2019,6,아시안/양식,경상남도,창원시 마산회원구,1500m초과 3000m이하,59
2019,6,찜탕,경상남도,창원시 마산회원구,1500m이하,2
2019,6,찜탕,경상남도,창원시 마산회원구,1500m초과 3000m이하,1
2019,6,치킨,경상남도,창원시 마산회원구,1500m이하,417
2019,6,치킨,경상남도,창원시 마산회원구,1500m초과 3000m이하,231
2019,6,치킨,경상남도,창원시 마산회원구,3000m초과 5000m이하,16
2019,6,치킨,경상남도,창원시 마산회원구,5000m초과,3
2019,6,카페/디저트,경상남도,창원시 마산회원구,1500m이하,127
2019,6,카페/디저트,경상남도,창원시 마산회원구,1500m초과 3000m이하,62
2019,6,카페/디저트,경상남도,창원시 마산회원구,3000m초과 5000m이하,1
2019,6,패스트푸드,경상남도,창원시 마산회원구,1500m이하,705
2019,6,패스트푸드,경상남도,창원시 마산회원구,1500m초과 3000m이하,390
2019,6,패스트푸드,경상남도,창원시 마산회원구,3000m초과 5000m이하,1
2019,6,한식,경상남도,창원시 마산회원구,1500m이하,649
2019,6,한식,경상남도,창원시 마산회원구,1500m초과 3000m이하,229
2019,6,한식,경상남도,창원시 마산회원구,3000m초과 5000m이하,10
2019,6,한식,경상남도,창원시 마산회원구,5000m초과,2
2019,6,회,경상남도,창원시 마산회원구,1500m이하,6
2019,6,회,경상남도,창원시 마산회원구,1500m초과 3000m이하,8
2019,6,회,경상남도,창원시 마산회원구,3000m초과 5000m이하,1
2019,6,카페/디저트,광주광역시,동구,1500m이하,1
2019,6,카페/디저트,광주광역시,북구,1500m이하,111
2019,6,카페/디저트,광주광역시,북구,1500m초과 3000m이하,18
2019,6,카페/디저트,광주광역시,서구,1500m이하,92
2019,6,카페/디저트,광주광역시,서구,1500m초과 3000m이하,4
2019,6,돈까스/일식,대구광역시,달서구,1500m이하,60
2019,6,돈까스/일식,대구광역시,달서구,1500m초과 3000m이하,34
2019,6,돈까스/일식,대구광역시,달서구,3000m초과 5000m이하,3
2019,6,배달전문업체,대구광역시,달서구,1500m이하,129
2019,6,배달전문업체,대구광역시,달서구,1500m초과 3000m이하,195
2019,6,배달전문업체,대구광역시,달서구,3000m초과 5000m이하,21
2019,6,분식,대구광역시,달서구,1500m이하,1867
2019,6,분식,대구광역시,달서구,1500m초과 3000m이하,1854
2019,6,분식,대구광역시,달서구,3000m초과 5000m이하,160
2019,6,분식,대구광역시,달서구,5000m초과,13
2019,6,심부름,대구광역시,달서구,1500m초과 3000m이하,1
2019,6,야식,대구광역시,달서구,1500m이하,245
2019,6,야식,대구광역시,달서구,1500m초과 3000m이하,344
2019,6,야식,대구광역시,달서구,3000m초과 5000m이하,88
2019,6,족발/보쌈,대구광역시,달서구,1500m이하,779
2019,6,족발/보쌈,대구광역시,달서구,1500m초과 3000m이하,1042
2019,6,족발/보쌈,대구광역시,달서구,3000m초과 5000m이하,420
2019,6,족발/보쌈,대구광역시,달서구,5000m초과,98
2019,6,중식,대구광역시,달서구,1500m이하,332
2019,6,중식,대구광역시,달서구,1500m초과 3000m이하,106
2019,6,찜탕,대구광역시,달서구,1500m이하,156
2019,6,찜탕,대구광역시,달서구,1500m초과 3000m이하,78
2019,6,찜탕,대구광역시,달서구,3000m초과 5000m이하,4
2019,6,치킨,대구광역시,달서구,1500m이하,1935
2019,6,치킨,대구광역시,달서구,1500m초과 3000m이하,1056
2019,6,치킨,대구광역시,달서구,3000m초과 5000m이하,186
2019,6,치킨,대구광역시,달서구,5000m초과,2
2019,6,카페/디저트,대구광역시,달서구,1500m이하,263
2019,6,카페/디저트,대구광역시,달서구,1500m초과 3000m이하,26
2019,6,카페/디저트,대구광역시,달서구,3000m초과 5000m이하,4
2019,6,피자,대구광역시,달서구,1500m이하,1716
2019,6,피자,대구광역시,달서구,1500m초과 3000m이하,1222
2019,6,피자,대구광역시,달서구,3000m초과 5000m이하,229
2019,6,피자,대구광역시,달서구,5000m초과,2
2019,6,한식,대구광역시,달서구,1500m이하,847
2019,6,한식,대구광역시,달서구,1500m초과 3000m이하,1078
2019,6,한식,대구광역시,달서구,3000m초과 5000m이하,273
2019,6,한식,대구광역시,달서구,5000m초과,3
2019,6,회,대구광역시,달서구,1500m이하,108
2019,6,회,대구광역시,달서구,1500m초과 3000m이하,117
2019,6,회,대구광역시,달서구,3000m초과 5000m이하,12
2019,6,분식,대구광역시,달성군,1500m이하,390
2019,6,치킨,대구광역시,달성군,1500m이하,192
2019,6,치킨,대구광역시,달성군,1500m초과 3000m이하,145
2019,6,치킨,대구광역시,달성군,3000m초과 5000m이하,45
2019,6,치킨,대구광역시,달성군,5000m초과,1
2019,6,패스트푸드,대구광역시,달성군,1500m이하,857
2019,6,패스트푸드,대구광역시,달성군,1500m초과 3000m이하,86
2019,6,피자,대구광역시,달성군,1500m이하,59
2019,6,피자,대구광역시,달성군,1500m초과 3000m이하,9
2019,6,피자,대구광역시,달성군,3000m초과 5000m이하,1
2019,6,한식,대구광역시,달성군,1500m이하,994
2019,6,한식,대구광역시,달성군,1500m초과 3000m이하,424
2019,6,한식,대구광역시,달성군,3000m초과 5000m이하,11
2019,6,회,대구광역시,달성군,1500m이하,78
2019,6,회,대구광역시,달성군,1500m초과 3000m이하,107
2019,6,회,대구광역시,달성군,3000m초과 5000m이하,116
2019,6,치킨,대구광역시,동구,1500m이하,6
2019,6,치킨,대구광역시,동구,1500m초과 3000m이하,9
2019,6,치킨,대구광역시,동구,5000m초과,54
2019,6,카페/디저트,대구광역시,서구,1500m이하,1
2019,6,심부름,대구광역시,수성구,1500m이하,2
2019,6,치킨,대구광역시,수성구,1500m이하,6
2019,6,치킨,대구광역시,수성구,1500m초과 3000m이하,2
2019,6,카페/디저트,대구광역시,수성구,1500m이하,1
2019,6,카페/디저트,대구광역시,수성구,1500m초과 3000m이하,1
2019,6,카페/디저트,부산광역시,사하구,1500m이하,284
2019,6,카페/디저트,부산광역시,사하구,1500m초과 3000m이하,42
2019,6,치킨,부산광역시,해운대구,1500m초과 3000m이하,2
2019,6,치킨,서울특별시,구로구,1500m이하,1
2019,6,카페/디저트,서울특별시,노원구,1500m이하,503
2019,6,카페/디저트,서울특별시,노원구,1500m초과 3000m이하,55
2019,6,도시락,서울특별시,도봉구,1500m이하,18
2019,6,도시락,서울특별시,도봉구,1500m초과 3000m이하,3
2019,6,도시락,서울특별시,도봉구,3000m초과 5000m이하,2
2019,6,돈까스/일식,서울특별시,도봉구,1500m이하,41
2019,6,돈까스/일식,서울특별시,도봉구,1500m초과 3000m이하,18
2019,6,분식,서울특별시,도봉구,1500m이하,372
2019,6,분식,서울특별시,도봉구,1500m초과 3000m이하,241
2019,6,분식,서울특별시,도봉구,3000m초과 5000m이하,6
2019,6,야식,서울특별시,도봉구,1500m이하,3
2019,6,야식,서울특별시,도봉구,1500m초과 3000m이하,4
2019,6,족발/보쌈,서울특별시,도봉구,1500m이하,305
2019,6,족발/보쌈,서울특별시,도봉구,1500m초과 3000m이하,66
2019,6,족발/보쌈,서울특별시,도봉구,3000m초과 5000m이하,18
2019,6,중식,서울특별시,도봉구,1500m이하,33
2019,6,중식,서울특별시,도봉구,1500m초과 3000m이하,05
2019,6,찜탕,서울특별시,도봉구,1500m이하,42
2019,6,찜탕,서울특별시,도봉구,1500m초과 3000m이하,13
2019,6,치킨,서울특별시,도봉구,1500m이하,652
2019,6,치킨,서울특별시,도봉구,1500m초과 3000m이하,142
2019,6,치킨,서울특별시,도봉구,3000m초과 5000m이하,21
2019,6,카페/디저트,서울특별시,도봉구,1500m이하,53
2019,6,카페/디저트,서울특별시,도봉구,1500m초과 3000m이하,4
2019,6,패스트푸드,서울특별시,도봉구,1500m이하,138
2019,6,패스트푸드,서울특별시,도봉구,1500m초과 3000m이하,10
2019,6,피자,서울특별시,도봉구,1500m이하,364
2019,6,피자,서울특별시,도봉구,1500m초과 3000m이하,184
2019,6,피자,서울특별시,도봉구,3000m초과 5000m이하,24
2019,6,한식,서울특별시,도봉구,1500m이하,533
2019,6,한식,서울특별시,도봉구,1500m초과 3000m이하,233
2019,6,한식,서울특별시,도봉구,3000m초과 5000m이하,13
2019,6,회,서울특별시,도봉구,1500m이하,69
2019,6,회,서울특별시,도봉구,1500m초과 3000m이하,41
2019,6,회,서울특별시,도봉구,3000m초과 5000m이하,3
2019,6,족발/보쌈,서울특별시,서대문구,1500m이하,1
2019,6,족발/보쌈,서울특별시,서대문구,1500m초과 3000m이하,24
2019,6,카페/디저트,서울특별시,성북구,1500m이하,203
2019,6,카페/디저트,서울특별시,성북구,1500m초과 3000m이하,26
2019,6,한식,서울특별시,송파구,1500m이하,4
2019,6,카페/디저트,서울특별시,은평구,1500m이하,18
2019,6,카페/디저트,서울특별시,은평구,1500m초과 3000m이하,3
2019,6,카페/디저트,전라남도,나주시,1500m이하,52
2019,6,치킨,전라남도,순천시,1500m초과 3000m이하,1
2019,6,심부름,전라남도,여수시,1500m초과 3000m이하,1
2019,6,카페/디저트,전라남도,여수시,1500m이하,1
2019,6,분식,충청남도,천안시 서북구,1500m이하,2
2019,6,분식,충청남도,천안시 서북구,1500m초과 3000m이하,1
2019,6,돈까스/일식,충청북도,제천시,1500m이하,212
2019,6,돈까스/일식,충청북도,제천시,1500m초과 3000m이하,173
2019,6,돈까스/일식,충청북도,제천시,3000m초과 5000m이하,24
2019,6,분식,충청북도,제천시,1500m이하,145
2019,6,분식,충청북도,제천시,1500m초과 3000m이하,45
2019,6,분식,충청북도,제천시,3000m초과 5000m이하,18
2019,6,심부름,충청북도,제천시,1500m이하,05
2019,6,심부름,충청북도,제천시,1500m초과 3000m이하,9
2019,6,심부름,충청북도,제천시,3000m초과 5000m이하,2
2019,6,아시안/양식,충청북도,제천시,1500m이하,53
2019,6,아시안/양식,충청북도,제천시,1500m초과 3000m이하,36
2019,6,아시안/양식,충청북도,제천시,3000m초과 5000m이하,12
2019,6,야식,충청북도,제천시,1500m이하,29
2019,6,야식,충청북도,제천시,1500m초과 3000m이하,41
2019,6,야식,충청북도,제천시,3000m초과 5000m이하,20
2019,6,야식,충청북도,제천시,5000m초과,2
2019,6,족발/보쌈,충청북도,제천시,1500m이하,107
2019,6,족발/보쌈,충청북도,제천시,1500m초과 3000m이하,148
2019,6,족발/보쌈,충청북도,제천시,3000m초과 5000m이하,28
2019,6,족발/보쌈,충청북도,제천시,5000m초과,45
2019,6,찜탕,충청북도,제천시,1500m이하,135
2019,6,찜탕,충청북도,제천시,1500m초과 3000m이하,129
2019,6,찜탕,충청북도,제천시,3000m초과 5000m이하,45
2019,6,찜탕,충청북도,제천시,5000m초과,1
2019,6,치킨,충청북도,제천시,1500m이하,1157
2019,6,치킨,충청북도,제천시,1500m초과 3000m이하,921
2019,6,치킨,충청북도,제천시,3000m초과 5000m이하,184
2019,6,치킨,충청북도,제천시,5000m초과,9
2019,6,카페/디저트,충청북도,제천시,1500m이하,317
2019,6,카페/디저트,충청북도,제천시,1500m초과 3000m이하,139
2019,6,카페/디저트,충청북도,제천시,3000m초과 5000m이하,95
2019,6,카페/디저트,충청북도,제천시,5000m초과,1
2019,6,패스트푸드,충청북도,제천시,1500m이하,866
2019,6,패스트푸드,충청북도,제천시,1500m초과 3000m이하,83
2019,6,패스트푸드,충청북도,제천시,3000m초과 5000m이하,11
2019,6,패스트푸드,충청북도,제천시,5000m초과,2
2019,6,피자,충청북도,제천시,1500m이하,05
2019,6,피자,충청북도,제천시,1500m초과 3000m이하,13
2019,6,한식,충청북도,제천시,1500m이하,323
2019,6,한식,충청북도,제천시,1500m초과 3000m이하,254
2019,6,한식,충청북도,제천시,3000m초과 5000m이하,24
2019,6,회,충청북도,제천시,1500m이하,41
2019,6,회,충청북도,제천시,1500m초과 3000m이하,38
2019,6,회,충청북도,제천시,3000m초과 5000m이하,4
2019,6,분식,충청북도,청주시 상당구,1500m이하,1
